"","What is your present religion, if any?","...2","Do you consider yourself to be an evangelical?","Do you attend religious services","How often do you: Pray in public with visible motions (sign of the cross, bowing, prostration, shokeling, etc)","How often do you: Pray in public using some kind of physical object (rosary, tefillin, etc)","How often do you: Pray aloud before meals in the presence of people who don't belong to your religion","How often do you: Tell someone you'll pray for him or her","How often do you: Ask or offer to pray with someone","How often do you: Bring up your religion, unprompted, in conversation","How often do you: Ask others about their religion, unprompted, in conversation","How often do you: Decline some kind of food or beverage for religious reasons (kosher, halal, fasting rules, etc)","How often do you: Wear religious clothing/jewelry (hijab, kippah, wig, kara, turban, cross, etc)","How often do you: Participate in a public religious event on the streets (Corpus Christi procession, inauguration of Torah scrolls, etc)","How comfortable do you feel when you: Pray in public with visible motions (sign of the cross, bowing, prostration, shokeling, etc)","How comfortable do you feel when you: Pray in public using some kind of physical object (rosary, tefillin, etc)","How comfortable do you feel when you: Pray aloud before meals in the presence of people who don't belong to your religion","How comfortable do you feel when you: Tell someone you'll pray for him or her","How comfortable do you feel when you: Ask or offer to pray with someone","How comfortable do you feel when you: Bring up your religion, unprompted, in conversation","How comfortable do you feel when you: Ask others about their religion, unprompted, in conversation","How comfortable do you feel when you: Decline some kind of food or beverage for religious reasons (kosher, halal, fasting rules, etc)","How comfortable do you feel when you: Wear religious clothing/jewelry (hijab, kippah, wig, kara, turban, cross, etc)","How comfortable do you feel when you: Participate in a public religious event on the streets (Corpus Christi procession, inauguration of Torah scrolls, etc)","How comfortable do you think someone outside your religion would be if they saw you: Pray in public with visible motions (sign of the cross, bowing, prostration, shokeling, etc)","How comfortable do you think someone outside your religion would be if they saw you: Pray in public using some kind of physical object (rosary, tefillin, etc)","How comfortable do you think someone outside your religion would be if they saw you: Pray aloud before meals in the presence of people who don't belong to your religion","How comfortable do you think someone outside your religion would be if they saw you: Tell someone you'll pray for him or her","How comfortable do you think someone outside your religion would be if they saw you: Ask or offer to pray with someone","How comfortable do you think someone outside your religion would be if they saw you: Bring up your religion, unprompted, in conversation","How comfortable do you think someone outside your religion would be if they saw you: Ask others about their religion, unprompted, in conversation","How comfortable do you think someone outside your religion would be if they saw you: Decline some kind of food or beverage for religious reasons (kosher, halal, fasting rules, etc)","How comfortable do you think someone outside your religion would be if they saw you: Wear religious clothing/jewelry (hijab, kippah, wig, kara, turban, cross, etc)","How comfortable do you think someone outside your religion would be if they saw you: Participate in a public religious event on the streets (Corpus Christi procession, inauguration of Torah scrolls, etc)","How comfortable would you be seeing someone who practices a different religion from you: Pray in public with visible motions (sign of the cross, bowing, prostration, shokeling, etc)","How comfortable would you be seeing someone who practices a different religion from you: Pray in public using some kind of physical object (rosary, tefillin, etc)","How comfortable would you be seeing someone who practices a different religion from you: Pray aloud before meals in the presence of people who don't belong to that religion","How comfortable would you be seeing someone who practices a different religion from you: Tell someone ""I'll pray for you""","How comfortable would you be seeing someone who practices a different religion from you: Ask or offer to pray with you","How comfortable would you be seeing someone who practices a different religion from you: Bring up his or her own religion, unprompted, in conversation","How comfortable would you be seeing someone who practices a different religion from you: Ask you about your religion, unprompted, in conversation","How comfortable would you be seeing someone who practices a different religion from you: Decline some kind of food or beverage for religious reasons (kosher, halal, fasting rules, etc)","How comfortable would you be seeing someone who practices a different religion from you: Wear religious clothing/jewelry (hijab, kippah, wig, kara, turban, cross, etc)","How comfortable would you be seeing someone who practices a different religion from you: Participate in a public religious event on the streets (Corpus Christi procession, inauguration of Torah scrolls, etc)","What is your age?","What is your gender?","How much total combined money did all members of your HOUSEHOLD earn last year?","US Region"
"37","Roman Catholic",NA,"No","Weekly or more","A few times per month","Never","A few times per month","A few times per month","Once a month or less","Once a month or less","Never","Once a month or less","Never","Never","Somewhat comfortably","I don't do this","Very comfortable","Somewhat comfortably","Not so comfortable","I don't do this","I don't do this","Extremely comfortable","I don't do this","I don't do this","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Not so comfortable","I don't do this","Very comfortable","I don't do this","I don't do this","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Somewhat comfortably","Somewhat comfortably","Extremely comfortable","Extremely comfortable","Extremely comfortable","45 - 59","Male","$10,000 to $24,999","South Atlantic"
"38","Roman Catholic",NA,"No","Weekly or more","Every day","Every day","Every day","Never","Never","Never","Never","A few times per week","Never","Never","Extremely comfortable","Extremely comfortable","Extremely comfortable","I don't do this","I don't do this","I don't do this","I don't do this","Extremely comfortable","Very comfortable","I don't do this","Very comfortable","Somewhat comfortably","Somewhat comfortably","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Not so comfortable","Somewhat comfortably","Not at all comfortable","Not at all comfortable","Very comfortable","45 - 59","Male","Prefer not to answer","South Atlantic"
"39","Protestant",NA,"No","Weekly or more","Never","Never","Never","Once a month or less","Once a month or less","Never","Never","Never","Never","Never","I don't do this","I don't do this","I don't do this","Very comfortable","Somewhat comfortably","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","Not so comfortable","Not so comfortable","Not at all comfortable","Somewhat comfortably","Not so comfortable","Not at all comfortable","Not at all comfortable","Very comfortable","Very comfortable","Somewhat comfortably","Somewhat comfortably","Somewhat comfortably","Not so comfortable","Not at all comfortable","Not so comfortable","Not so comfortable","Not so comfortable","Extremely comfortable","Extremely comfortable","Somewhat comfortably","45 - 59","Male","$200,000 and up","East North Central"
"40","Roman Catholic",NA,"No","Less than weekly","Every day","A few times per month","Never","A few times per month","Never","Never","Never","Never","Every day","Never","I don't do this","Extremely comfortable","Very comfortable","Not so comfortable","Very comfortable","Very comfortable","Not so comfortable","I don't do this","Very comfortable","I don't do this","Very comfortable","Very comfortable","I don't do this","Very comfortable","Very comfortable","I don't do this","I don't do this","I don't do this","Very comfortable","I don't do this","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Somewhat comfortably","45 - 59","Male","$10,000 to $24,999","New England"
"41","Agnostic",NA,"No","Never","Once a year or less","Never","Once a year or less","Once a month or less","Once a year or less","Never","Never","Never","Never","Never","Very comfortable","I don't do this","Somewhat comfortably","Very comfortable","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","Somewhat comfortably","I don't do this","Very comfortable","Very comfortable","Somewhat comfortably","Not so comfortable","Not so comfortable","Somewhat comfortably","I don't do this","I don't do this","Somewhat comfortably","Not so comfortable","Very comfortable","Very comfortable","Very comfortable","Somewhat comfortably","Not so comfortable","Very comfortable","Not so comfortable","Not so comfortable","45 - 59","Male","Prefer not to answer","Middle Atlantic"
"42","Jewish",NA,"No","Never","Not applicable to my religious beliefs","Never","Never","Never","Never","Never","Never","Never","Never","Never","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Somewhat comfortably","Somewhat comfortably","Very comfortable","Very comfortable","Very comfortable","Very comfortable","45 - 59","Male","$10,000 to $24,999","Pacific"
"43","Protestant",NA,"Yes","Weekly or more","A few times per month","Never","Once a month or less","A few times per month","A few times per month","A few times per month","A few times per month","Once a year or less","Never","Never","Very comfortable","I don't do this","Very comfortable","Extremely comfortable","Extremely comfortable","Very comfortable","Somewhat comfortably","Very comfortable","I don't do this","I don't do this","Extremely comfortable","I don't do this","Extremely comfortable","Extremely comfortable","Extremely comfortable","Very comfortable","Somewhat comfortably","Extremely comfortable","I don't do this","I don't do this","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Extremely comfortable","Very comfortable","Very comfortable","Somewhat comfortably","18 - 29","Male","$25,000 to $49,999","East South Central"
"44","None of these","Presperterian","No","Less than weekly","Once a month or less","Never","A few times per week","A few times per month","Never","Never","Never","Never","Never","Never","Very comfortable","Very comfortable","Very comfortable","Very comfortable","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","Very comfortable","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","I don't do this","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","Very comfortable","45 - 59","Male","$50,000 to $74,999","Mountain"
"45","Orthodox Christian",NA,"No","Less than weekly","Every day","Every day","Every day","Every day","Every day","Every day","A few times per week","Never","Never","Never","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","I don't do this","I don't do this","I don't do this","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","45 - 59","Male","$0 to $9,999","Pacific"
"46","Protestant",NA,"No","Weekly or more","Never","Never","Every day","Once a year or less","Never","A few times per month","Never","Not applicable to my religious beliefs","Never","Once a year or less","Not so comfortable","I don't do this","Not so comfortable","I don't do this","I don't do this","Very comfortable","I don't do this","I don't do this","I don't do this","Very comfortable","I don't do this","I don't do this","Not so comfortable","Not so comfortable","Not so comfortable","Not so comfortable","I don't do this","I don't do this","I don't do this","Somewhat comfortably","Somewhat comfortably","Very comfortable","Very comfortable","Extremely comfortable","Not so comfortable","Extremely comfortable","Extremely comfortable","Extremely comfortable","Very comfortable","Very comfortable","45 - 59","Male","$150,000 to $174,999","Middle Atlantic"
